LinkIndec;Provincia;Partido;Localidad;Velocidad;Accesos;Rango_Velocidad
54070070;MISIONES;Leandro N. Alem;Leandro N. Alem;30,0;2;30–50 Mbps
54070070;MISIONES;Leandro N. Alem;Leandro N. Alem;50,0;21;50–100 Mbps
54070070;MISIONES;Leandro N. Alem;Leandro N. Alem;75,0;7;50–100 Mbps
54070070;MISIONES;Leandro N. Alem;Leandro N. Alem;100,0;3;100–300 Mbps
54070070;MISIONES;Leandro N. Alem;Leandro N. Alem;226,5;33;100–300 Mbps
54070080;MISIONES;Leandro N. Alem;Olegario V. Andrade;1,0;3;0–10 Mbps
54070080;MISIONES;Leandro N. Alem;Olegario V. Andrade;6,0;4;0–10 Mbps
54070080;MISIONES;Leandro N. Alem;Olegario V. Andrade;226,5;10;100–300 Mbps
54070090;MISIONES;Leandro N. Alem;Villa Libertad (Municipio Leandro N. Alem);2,0;60;0–10 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;1,0;75;0–10 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;3,0;151;0–10 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;0,5;1;0–10 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;5,0;10;0–10 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;6,0;255;0–10 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;7,0;544;0–10 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;10,0;241;10–30 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;15,0;13;10–30 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;20,0;43;10–30 Mbps
54077010;MISIONES;Libertador Grl. San Martín;Capioví;226,5;28;100–300 Mbps
54077015;MISIONES;Libertador Grl. San Martín;Capioviciño;226,5;3;100–300 Mbps
54077020;MISIONES;Libertador Grl. San Martín;El Alcázar;0,5;1;0–10 Mbps
54077020;MISIONES;Libertador Grl. San Martín;El Alcázar;226,5;16;100–300 Mbps
54077030;MISIONES;Libertador Grl. San Martín;Garuhapé;1,0;81;0–10 Mbps
54077030;MISIONES;Libertador Grl. San Martín;Garuhapé;3,0;172;0–10 Mbps
54077030;MISIONES;Libertador Grl. San Martín;Garuhapé;0,5;1;0–10 Mbps
54077030;MISIONES;Libertador Grl. San Martín;Garuhapé;6,0;334;0–10 Mbps
54077030;MISIONES;Libertador Grl. San Martín;Garuhapé;10,0;201;10–30 Mbps
54077030;MISIONES;Libertador Grl. San Martín;Garuhapé;15,0;6;10–30 Mbps
54077030;MISIONES;Libertador Grl. San Martín;Garuhapé;20,0;64;10–30 Mbps
54077030;MISIONES;Libertador Grl. San Martín;Garuhapé;226,5;14;100–300 Mbps
54077040;MISIONES;Libertador Grl. San Martín;Mbopicuá;226,5;7;100–300 Mbps
54077050;MISIONES;Libertador Grl. San Martín;Puerto Leoni;1,0;6;0–10 Mbps
54077050;MISIONES;Libertador Grl. San Martín;Puerto Leoni;3,0;18;0–10 Mbps
54077050;MISIONES;Libertador Grl. San Martín;Puerto Leoni;5,0;15;0–10 Mbps
54077050;MISIONES;Libertador Grl. San Martín;Puerto Leoni;6,0;20;0–10 Mbps
54077050;MISIONES;Libertador Grl. San Martín;Puerto Leoni;7,0;304;0–10 Mbps
54077050;MISIONES;Libertador Grl. San Martín;Puerto Leoni;226,5;5;100–300 Mbps
54077060;MISIONES;Libertador Grl. San Martín;Puerto Rico;1,0;276;0–10 Mbps
54077060;MISIONES;Libertador Grl. San Martín;Puerto Rico;3,0;701;0–10 Mbps
54077060;MISIONES;Libertador Grl. San Martín;Puerto Rico;6,0;2;0–10 Mbps
54077060;MISIONES;Libertador Grl. San Martín;Puerto Rico;10,0;1;10–30 Mbps
54077060;MISIONES;Libertador Grl. San Martín;Puerto Rico;15,0;28;10–30 Mbps
54077060;MISIONES;Libertador Grl. San Martín;Puerto Rico;20,0;582;10–30 Mbps
54077060;MISIONES;Libertador Grl. San Martín;Puerto Rico;226,5;140;100–300 Mbps
54077070;MISIONES;Libertador Grl. San Martín;Ruiz de Montoya;1,0;45;0–10 Mbps
54077070;MISIONES;Libertador Grl. San Martín;Ruiz de Montoya;3,0;86;0–10 Mbps
54077070;MISIONES;Libertador Grl. San Martín;Ruiz de Montoya;0,5;1;0–10 Mbps
54077070;MISIONES;Libertador Grl. San Martín;Ruiz de Montoya;5,0;3;0–10 Mbps
54077070;MISIONES;Libertador Grl. San Martín;Ruiz de Montoya;6,0;121;0–10 Mbps
54077070;MISIONES;Libertador Grl. San Martín;Ruiz de Montoya;10,0;67;10–30 Mbps
54077070;MISIONES;Libertador Grl. San Martín;Ruiz de Montoya;20,0;30;10–30 Mbps
54077070;MISIONES;Libertador Grl. San Martín;Ruiz de Montoya;226,5;15;100–300 Mbps
54077080;MISIONES;Libertador Grl. San Martín;San Alberto;226,5;5;100–300 Mbps
54077090;MISIONES;Libertador Grl. San Martín;San Gotardo;226,5;1;100–300 Mbps
54077100;MISIONES;Libertador Grl. San Martín;San Miguel;10,0;1;10–30 Mbps
54077100;MISIONES;Libertador Grl. San Martín;San Miguel;226,5;2;100–300 Mbps
54077110;MISIONES;Libertador Grl. San Martín;Villa Akerman;226,5;1;100–300 Mbps
54077120;MISIONES;Libertador Grl. San Martín;Villa Urrutia;226,5;3;100–300 Mbps
54084007;MISIONES;Montecarlo;Bario Ita;226,5;1;100–300 Mbps
54084005;MISIONES;Montecarlo;Barrio Guatambu;226,5;15;100–300 Mbps
54084010;MISIONES;Montecarlo;Caraguatay;226,5;3;100–300 Mbps
54084020;MISIONES;Montecarlo;Laharrague;226,5;3;100–300 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;1,0;29;0–10 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;3,0;301;0–10 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;5,0;4;0–10 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;6,0;205;0–10 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;10,0;875;10–30 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;15,0;1;10–30 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;20,0;1;10–30 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;25,0;145;10–30 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;30,0;67;30–50 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;40,0;47;30–50 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;50,0;1;50–100 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;60,0;47;50–100 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;70,0;1;50–100 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;80,0;3;50–100 Mbps
54084030;MISIONES;Montecarlo;Montecarlo;226,5;124;100–300 Mbps
54084040;MISIONES;Montecarlo;Piray Kilómetro 18;226,5;9;100–300 Mbps
54084050;MISIONES;Montecarlo;Puerto Piray;3,0;4;0–10 Mbps
54084050;MISIONES;Montecarlo;Puerto Piray;0,5;2;0–10 Mbps
54084050;MISIONES;Montecarlo;Puerto Piray;6,0;12;0–10 Mbps
54084050;MISIONES;Montecarlo;Puerto Piray;10,0;154;10–30 Mbps
54084050;MISIONES;Montecarlo;Puerto Piray;15,0;15;10–30 Mbps
54084050;MISIONES;Montecarlo;Puerto Piray;20,0;18;10–30 Mbps
54084050;MISIONES;Montecarlo;Puerto Piray;226,5;34;100–300 Mbps
54084060;MISIONES;Montecarlo;Taruma;0,5;1;0–10 Mbps
54084060;MISIONES;Montecarlo;Taruma;226,5;3;100–300 Mbps
54084070;MISIONES;Montecarlo;Villa Parodi;226,5;13;100–300 Mbps
54091010;MISIONES;Oberá;Alberdi;3,0;15;0–10 Mbps
54091010;MISIONES;Oberá;Alberdi;5,0;10;0–10 Mbps
54091010;MISIONES;Oberá;Alberdi;226,5;11;100–300 Mbps
54091013;MISIONES;Oberá;Barrio Escuela 461;226,5;7;100–300 Mbps
54091017;MISIONES;Oberá;Barrio Escuela 633;226,5;8;100–300 Mbps
54091020;MISIONES;Oberá;Campo Ramón;0,0;15;0–10 Mbps
54091020;MISIONES;Oberá;Campo Ramón;2,0;324;0–10 Mbps
54091020;MISIONES;Oberá;Campo Ramón;3,0;9;0–10 Mbps
54091020;MISIONES;Oberá;Campo Ramón;0,5;1;0–10 Mbps
54091020;MISIONES;Oberá;Campo Ramón;5,0;3;0–10 Mbps
54091020;MISIONES;Oberá;Campo Ramón;226,5;16;100–300 Mbps
54091030;MISIONES;Oberá;Campo Viera;10,0;865;10–30 Mbps
54091030;MISIONES;Oberá;Campo Viera;30,0;626;30–50 Mbps
54091030;MISIONES;Oberá;Campo Viera;50,0;489;50–100 Mbps
54091030;MISIONES;Oberá;Campo Viera;226,5;15;100–300 Mbps
54091040;MISIONES;Oberá;El Salto;226,5;6;100–300 Mbps
54091050;MISIONES;Oberá;General Alvear;3,0;9;0–10 Mbps
54091050;MISIONES;Oberá;General Alvear;226,5;17;100–300 Mbps
54091060;MISIONES;Oberá;Guaraní;4,0;22;0–10 Mbps
54091060;MISIONES;Oberá;Guaraní;226,5;41;100–300 Mbps
54091070;MISIONES;Oberá;Los Helechos;0,0;20;0–10 Mbps
54091070;MISIONES;Oberá;Los Helechos;3,0;15;0–10 Mbps
54091070;MISIONES;Oberá;Los Helechos;5,0;5;0–10 Mbps
54091070;MISIONES;Oberá;Los Helechos;226,5;16;100–300 Mbps
54091080;MISIONES;Oberá;Oberá;1,0;5;0–10 Mbps
54091080;MISIONES;Oberá;Oberá;3,0;19;0–10 Mbps
54091080;MISIONES;Oberá;Oberá;4,0;385;0–10 Mbps
54091080;MISIONES;Oberá;Oberá;5,0;145;0–10 Mbps
54091080;MISIONES;Oberá;Oberá;6,0;39;0–10 Mbps
54091080;MISIONES;Oberá;Oberá;10,0;1;10–30 Mbps
54091080;MISIONES;Oberá;Oberá;15,0;17;10–30 Mbps
54091080;MISIONES;Oberá;Oberá;20,0;2;10–30 Mbps
54091080;MISIONES;Oberá;Oberá;30,0;12;30–50 Mbps
54091080;MISIONES;Oberá;Oberá;50,0;334;50–100 Mbps
54091080;MISIONES;Oberá;Oberá;100,0;34;100–300 Mbps
54091080;MISIONES;Oberá;Oberá;200,0;4;100–300 Mbps
54091080;MISIONES;Oberá;Oberá;226,5;65;100–300 Mbps
54091090;MISIONES;Oberá;Panambí;3,0;18;0–10 Mbps
54091090;MISIONES;Oberá;Panambí;5,0;3;0–10 Mbps
54091090;MISIONES;Oberá;Panambí;226,5;7;100–300 Mbps
54091100;MISIONES;Oberá;Panambí Kilómetro 8;0,0;50;0–10 Mbps
54091100;MISIONES;Oberá;Panambí Kilómetro 8;3,0;19;0–10 Mbps
54091100;MISIONES;Oberá;Panambí Kilómetro 8;5,0;5;0–10 Mbps
54091100;MISIONES;Oberá;Panambí Kilómetro 8;226,5;1;100–300 Mbps
54091105;MISIONES;Oberá;Panambi Kilómetro 15;0,0;50;0–10 Mbps
54091105;MISIONES;Oberá;Panambi Kilómetro 15;226,5;3;100–300 Mbps
54091110;MISIONES;Oberá;San Martín;3,0;6;0–10 Mbps
54091110;MISIONES;Oberá;San Martín;5,0;1;0–10 Mbps
54091110;MISIONES;Oberá;San Martín;10,0;1;10–30 Mbps
54091110;MISIONES;Oberá;San Martín;226,5;6;100–300 Mbps
54091120;MISIONES;Oberá;Villa Bonita;2,0;24;0–10 Mbps
54091120;MISIONES;Oberá;Villa Bonita;3,0;10;0–10 Mbps
54091120;MISIONES;Oberá;Villa Bonita;5,0;2;0–10 Mbps
54091120;MISIONES;Oberá;Villa Bonita;226,5;11;100–300 Mbps
0;MISIONES;OTROS;Otros;0,0;5;0–10 Mbps
54098005;MISIONES;San Ignacio;Barrio Tungoil;226,5;3;100–300 Mbps
54098010;MISIONES;San Ignacio;Colonia Polana;7,0;46;0–10 Mbps
54098010;MISIONES;San Ignacio;Colonia Polana;226,5;7;100–300 Mbps
54098020;MISIONES;San Ignacio;Corpus;5,0;165;0–10 Mbps
54098020;MISIONES;San Ignacio;Corpus;6,0;124;0–10 Mbps
54098020;MISIONES;San Ignacio;Corpus;7,0;510;0–10 Mbps
54098020;MISIONES;San Ignacio;Corpus;226,5;7;100–300 Mbps
54098030;MISIONES;San Ignacio;Domingo Savio;226,5;11;100–300 Mbps
54098040;MISIONES;San Ignacio;General Urquiza;6,0;7;0–10 Mbps
54098040;MISIONES;San Ignacio;General Urquiza;7,0;119;0–10 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;1,0;2;0–10 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;3,0;5;0–10 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;0,5;2;0–10 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;5,0;9;0–10 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;6,0;14;0–10 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;7,0;503;0–10 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;10,0;91;10–30 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;15,0;10;10–30 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;20,0;1;10–30 Mbps
54098050;MISIONES;San Ignacio;Gobernador Roca;226,5;58;100–300 Mbps
54098060;MISIONES;San Ignacio;Helvecia;7,0;92;0–10 Mbps
54098060;MISIONES;San Ignacio;Helvecia;226,5;6;100–300 Mbps
54098070;MISIONES;San Ignacio;Hipólito Yrigoyen;5,0;116;0–10 Mbps
54098070;MISIONES;San Ignacio;Hipólito Yrigoyen;6,0;52;0–10 Mbps
54098070;MISIONES;San Ignacio;Hipólito Yrigoyen;7,0;293;0–10 Mbps
54098070;MISIONES;San Ignacio;Hipólito Yrigoyen;226,5;5;100–300 Mbps
54098080;MISIONES;San Ignacio;Jardín América;3,0;26;0–10 Mbps
54098080;MISIONES;San Ignacio;Jardín América;5,0;18;0–10 Mbps
54098080;MISIONES;San Ignacio;Jardín América;6,0;61;0–10 Mbps
54098080;MISIONES;San Ignacio;Jardín América;7,0;2;0–10 Mbps
54098080;MISIONES;San Ignacio;Jardín América;10,0;127;10–30 Mbps
54098080;MISIONES;San Ignacio;Jardín América;15,0;70;10–30 Mbps
54098080;MISIONES;San Ignacio;Jardín América;20,0;1;10–30 Mbps
54098080;MISIONES;San Ignacio;Jardín América;30,0;39;30–50 Mbps
54098080;MISIONES;San Ignacio;Jardín América;45,0;28;30–50 Mbps
54098080;MISIONES;San Ignacio;Jardín América;100,0;1;100–300 Mbps
54098080;MISIONES;San Ignacio;Jardín América;150,0;1;100–300 Mbps
54098080;MISIONES;San Ignacio;Jardín América;300,0;132;300–1000 Mbps
54098080;MISIONES;San Ignacio;Jardín América;226,5;24;100–300 Mbps
54098090;MISIONES;San Ignacio;Oasis;5,0;18;0–10 Mbps
54098090;MISIONES;San Ignacio;Oasis;6,0;11;0–10 Mbps
54098090;MISIONES;San Ignacio;Oasis;7,0;185;0–10 Mbps
54098090;MISIONES;San Ignacio;Oasis;226,5;7;100–300 Mbps
54098100;MISIONES;San Ignacio;Roca Chica;5,0;68;0–10 Mbps
54098100;MISIONES;San Ignacio;Roca Chica;6,0;35;0–10 Mbps
54098100;MISIONES;San Ignacio;Roca Chica;7,0;190;0–10 Mbps
54098100;MISIONES;San Ignacio;Roca Chica;226,5;30;100–300 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;1,0;1;0–10 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;3,0;2;0–10 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;0,5;1;0–10 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;5,0;11;0–10 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;6,0;44;0–10 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;7,0;928;0–10 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;10,0;162;10–30 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;15,0;18;10–30 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;20,0;2;10–30 Mbps
54098110;MISIONES;San Ignacio;San Ignacio;226,5;27;100–300 Mbps
54098120;MISIONES;San Ignacio;Santo Pipó;1,0;2;0–10 Mbps
54098120;MISIONES;San Ignacio;Santo Pipó;3,0;1;0–10 Mbps
54098120;MISIONES;San Ignacio;Santo Pipó;5,0;17;0–10 Mbps
54098120;MISIONES;San Ignacio;Santo Pipó;6,0;36;0–10 Mbps
54098120;MISIONES;San Ignacio;Santo Pipó;7,0;388;0–10 Mbps
54098120;MISIONES;San Ignacio;Santo Pipó;10,0;95;10–30 Mbps
54098120;MISIONES;San Ignacio;Santo Pipó;15,0;8;10–30 Mbps
54098120;MISIONES;San Ignacio;Santo Pipó;226,5;38;100–300 Mbps
54105010;MISIONES;San Javier;Florentino Ameghino;0,0;60;0–10 Mbps
54105010;MISIONES;San Javier;Florentino Ameghino;226,5;4;100–300 Mbps
54105020;MISIONES;San Javier;Itacaruaré;2,0;95;0–10 Mbps
54105020;MISIONES;San Javier;Itacaruaré;226,5;7;100–300 Mbps
54105030;MISIONES;San Javier;Mojón Grande;0,0;35;0–10 Mbps
54105030;MISIONES;San Javier;Mojón Grande;226,5;5;100–300 Mbps
54105040;MISIONES;San Javier;San Javier;0,0;40;0–10 Mbps
54105040;MISIONES;San Javier;San Javier;2,0;1;0–10 Mbps
54105040;MISIONES;San Javier;San Javier;3,0;400;0–10 Mbps
54105040;MISIONES;San Javier;San Javier;0,5;3;0–10 Mbps
54105040;MISIONES;San Javier;San Javier;226,5;10;100–300 Mbps
54112010;MISIONES;San Pedro;Cruce Caballero;5,0;32;0–10 Mbps
54112010;MISIONES;San Pedro;Cruce Caballero;10,0;5;10–30 Mbps
54112010;MISIONES;San Pedro;Cruce Caballero;20,0;1;10–30 Mbps
54112010;MISIONES;San Pedro;Cruce Caballero;226,5;9;100–300 Mbps
0;MISIONES;San Pedro;Otros;0,0;15;0–10 Mbps
54112020;MISIONES;San Pedro;Paraíso;0,0;8;0–10 Mbps
54112020;MISIONES;San Pedro;Paraíso;5,0;500;0–10 Mbps
54112020;MISIONES;San Pedro;Paraíso;10,0;95;10–30 Mbps
54112020;MISIONES;San Pedro;Paraíso;226,5;14;100–300 Mbps
54112030;MISIONES;San Pedro;Piñalito Sur;5,0;22;0–10 Mbps
54112030;MISIONES;San Pedro;Piñalito Sur;10,0;3;10–30 Mbps
54112030;MISIONES;San Pedro;Piñalito Sur;226,5;3;100–300 Mbps
54112040;MISIONES;San Pedro;San Pedro;2,0;5;0–10 Mbps
54112040;MISIONES;San Pedro;San Pedro;3,0;2;0–10 Mbps
54112040;MISIONES;San Pedro;San Pedro;4,0;1;0–10 Mbps
54112040;MISIONES;San Pedro;San Pedro;5,0;699;0–10 Mbps
54112040;MISIONES;San Pedro;San Pedro;6,0;8;0–10 Mbps
54112040;MISIONES;San Pedro;San Pedro;7,0;2;0–10 Mbps
54112040;MISIONES;San Pedro;San Pedro;8,0;1;0–10 Mbps
54112040;MISIONES;San Pedro;San Pedro;10,0;996;10–30 Mbps
54112040;MISIONES;San Pedro;San Pedro;12,0;1;10–30 Mbps
54112040;MISIONES;San Pedro;San Pedro;13,0;1;10–30 Mbps
54112040;MISIONES;San Pedro;San Pedro;16,0;1;10–30 Mbps
54112040;MISIONES;San Pedro;San Pedro;20,0;55;10–30 Mbps
54112040;MISIONES;San Pedro;San Pedro;30,0;4;30–50 Mbps
54112040;MISIONES;San Pedro;San Pedro;50,0;1;50–100 Mbps
54112040;MISIONES;San Pedro;San Pedro;226,5;39;100–300 Mbps
54112050;MISIONES;San Pedro;Tobuna;5,0;12;0–10 Mbps
54112050;MISIONES;San Pedro;Tobuna;10,0;3;10–30 Mbps
54112050;MISIONES;San Pedro;Tobuna;226,5;11;100–300 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;0,0;1;0–10 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;0,5;1;0–10 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;5,0;590;0–10 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;10,0;37;10–30 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;12,0;220;10–30 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;15,0;18;10–30 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;20,0;407;10–30 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;30,0;62;30–50 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;50,0;80;50–100 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;0,51;1;0–10 Mbps
58007010;NEUQUEN;Aluminé;Aluminé;226,5;258;100–300 Mbps
58007015;NEUQUEN;Aluminé;Moquehue;0,0;0;0–10 Mbps
58007015;NEUQUEN;Aluminé;Moquehue;10,0;27;10–30 Mbps
58007015;NEUQUEN;Aluminé;Moquehue;15,0;14;10–30 Mbps
58007015;NEUQUEN;Aluminé;Moquehue;226,5;161;100–300 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;0,0;0;0–10 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;3,0;134;0–10 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;0,5;2;0–10 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;5,0;194;0–10 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;8,0;218;0–10 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;10,0;41;10–30 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;15,0;71;10–30 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;20,0;3;10–30 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;0,51;1;0–10 Mbps
58007020;NEUQUEN;Aluminé;Villa Pehuenia;226,5;277;100–300 Mbps
58014005;NEUQUEN;Añelo;Aguada San Roque;226,5;172;100–300 Mbps
58014010;NEUQUEN;Añelo;Añelo;0,0;6;0–10 Mbps
58014010;NEUQUEN;Añelo;Añelo;1,0;15;0–10 Mbps
58014010;NEUQUEN;Añelo;Añelo;3,0;232;0–10 Mbps
58014010;NEUQUEN;Añelo;Añelo;0,5;1;0–10 Mbps
58014010;NEUQUEN;Añelo;Añelo;6,0;83;0–10 Mbps
58014010;NEUQUEN;Añelo;Añelo;10,0;108;10–30 Mbps
58014010;NEUQUEN;Añelo;Añelo;50,0;4;50–100 Mbps
58014010;NEUQUEN;Añelo;Añelo;0,51;9;0–10 Mbps
58014010;NEUQUEN;Añelo;Añelo;100,0;41;100–300 Mbps
58014010;NEUQUEN;Añelo;Añelo;101,0;10;100–300 Mbps
58014010;NEUQUEN;Añelo;Añelo;200,0;2;100–300 Mbps
58014010;NEUQUEN;Añelo;Añelo;300,0;311;300–1000 Mbps
58014010;NEUQUEN;Añelo;Añelo;302,0;34;300–1000 Mbps
58014010;NEUQUEN;Añelo;Añelo;400,0;3;300–1000 Mbps
58014010;NEUQUEN;Añelo;Añelo;500,0;3;300–1000 Mbps
58014010;NEUQUEN;Añelo;Añelo;600,0;2;300–1000 Mbps
58014010;NEUQUEN;Añelo;Añelo;940,0;8;300–1000 Mbps
58014010;NEUQUEN;Añelo;Añelo;226,5;840;100–300 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;0,0;1;0–10 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;1,0;200;0–10 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;0,5;1;0–10 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;6,0;11;0–10 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;10,0;3;10–30 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;12,0;44;10–30 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;20,0;7;10–30 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;30,0;1;30–50 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;50,0;113;50–100 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;0,51;1;0–10 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;100,0;1;100–300 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;300,0;442;300–1000 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;500,0;133;300–1000 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;1000,0;7;>1000 Mbps
58014020;NEUQUEN;Añelo;San Patricio del Chañar;226,5;216;100–300 Mbps
58021010;NEUQUEN;Catan LilL;Las Coloradas;0,0;0;0–10 Mbps
58021010;NEUQUEN;Catan LilL;Las Coloradas;0,5;1;0–10 Mbps
58021010;NEUQUEN;Catan LilL;Las Coloradas;5,0;34;0–10 Mbps
58021010;NEUQUEN;Catan LilL;Las Coloradas;10,0;18;10–30 Mbps
58021010;NEUQUEN;Catan LilL;Las Coloradas;15,0;9;10–30 Mbps
58021010;NEUQUEN;Catan LilL;Las Coloradas;226,5;65;100–300 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;0,0;382;0–10 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;1,0;5;0–10 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;3,0;315;0–10 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;0,5;3;0–10 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;6,0;87;0–10 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;10,0;68;10–30 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;12,0;3;10–30 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;14,0;1;10–30 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;15,0;152;10–30 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;0,51;1;0–10 Mbps
58042010;NEUQUEN;Chos Malal;Chos Malal;226,5;119;100–300 Mbps
58042020;NEUQUEN;Chos Malal;Tricao Malal;10,0;44;10–30 Mbps
58042020;NEUQUEN;Chos Malal;Tricao Malal;226,5;42;100–300 Mbps
58042030;NEUQUEN;Chos Malal;Villa del Curi Leuvú;226,5;10;100–300 Mbps
58028010;NEUQUEN;Collón Curá;Piedra del Águila;0,0;1;0–10 Mbps
58028010;NEUQUEN;Collón Curá;Piedra del Águila;0,5;1;0–10 Mbps
58028010;NEUQUEN;Collón Curá;Piedra del Águila;0,51;1;0–10 Mbps
58028010;NEUQUEN;Collón Curá;Piedra del Águila;226,5;57;100–300 Mbps
58028020;NEUQUEN;Collón Curá;Santo Tomás;0,0;1;0–10 Mbps
58028020;NEUQUEN;Collón Curá;Santo Tomás;226,5;15;100–300 Mbps
58035080;NEUQUEN;Confluencia;11 de Octubre;0,0;32;0–10 Mbps
58035080;NEUQUEN;Confluencia;11 de Octubre;50,0;418;50–100 Mbps
58035080;NEUQUEN;Confluencia;11 de Octubre;226,5;322;100–300 Mbps
58035010;NEUQUEN;Confluencia;Arroyito;1,0;22;0–10 Mbps
58035010;NEUQUEN;Confluencia;Arroyito;2,0;4;0–10 Mbps
58035010;NEUQUEN;Confluencia;Arroyito;3,0;3;0–10 Mbps
58035010;NEUQUEN;Confluencia;Arroyito;100,0;1;100–300 Mbps
58035010;NEUQUEN;Confluencia;Arroyito;226,5;40;100–300 Mbps
58035020;NEUQUEN;Confluencia;Barrio Ruca Luhé;50,0;8;50–100 Mbps
58035020;NEUQUEN;Confluencia;Barrio Ruca Luhé;226,5;30;100–300 Mbps
58035030;NEUQUEN;Confluencia;Centenario;0,0;2;0–10 Mbps
58035030;NEUQUEN;Confluencia;Centenario;3,0;31;0–10 Mbps
