ID_Acceso_Loc;ID_Localidad;Velocidad;Accesos;ID_Rango_Velocidad
11767;14105190;8;28;0–10 Mbps
11768;14105190;10;409;10–30 Mbps
11769;14105190;12;105;10–30 Mbps
11770;14105190;20;137;10–30 Mbps
11771;14105190;30;42;30–50 Mbps
11772;14105190;50;16;50–100 Mbps
11773;14105190;226,5;42;100–300 Mbps
11774;14105180;226,5;6;100–300 Mbps
11775;14105200;0;1;0–10 Mbps
11776;14105200;20;1;10–30 Mbps
11777;14105200;226,5;6;100–300 Mbps
11778;1000026;6;20;0–10 Mbps
11779;14105210;1;2;0–10 Mbps
11780;14105210;3;1;0–10 Mbps
11781;14105210;6;9;0–10 Mbps
11782;14105210;10;73;10–30 Mbps
11783;14105210;15;4;10–30 Mbps
11784;14105210;226,5;6;100–300 Mbps
11785;14105220;226,5;5;100–300 Mbps
11786;14105230;226,5;4;100–300 Mbps
11787;14105240;1;2;0–10 Mbps
11788;14105240;3;1;0–10 Mbps
11789;14105240;6;1;0–10 Mbps
11790;14105240;10;72;10–30 Mbps
11791;14105240;15;10;10–30 Mbps
11792;14105240;20;10;10–30 Mbps
11793;14105240;226,5;14;100–300 Mbps
11794;14105250;226,5;6;100–300 Mbps
11795;14105260;0;1;0–10 Mbps
11796;14105260;3;44;0–10 Mbps
11797;14105260;4;753;0–10 Mbps
11798;14105260;5;3;0–10 Mbps
11799;14105260;6;189;0–10 Mbps
11800;14105260;8;174;0–10 Mbps
11801;14105260;10;9;10–30 Mbps
11802;14105260;12;33;10–30 Mbps
11803;14105260;15;2;10–30 Mbps
11804;14105260;2,5;152;0–10 Mbps
11805;14105260;25;1;10–30 Mbps
11806;14105260;50;23;50–100 Mbps
11807;14105260;100;45;100–300 Mbps
11808;14105260;226,5;14;100–300 Mbps
11809;14105270;7;55;0–10 Mbps
11810;14105270;15;66;10–30 Mbps
11811;14105270;25;120;10–30 Mbps
11812;14105270;50;193;50–100 Mbps
11813;14105270;226,5;3;100–300 Mbps
11814;14112010;1;34;0–10 Mbps
11815;14112010;2;26;0–10 Mbps
11816;14112010;226,5;13;100–300 Mbps
11817;14112020;226,5;7;100–300 Mbps
11818;14112030;226,5;12;100–300 Mbps
11819;14112040;226,5;20;100–300 Mbps
11820;14112050;226,5;14;100–300 Mbps
11821;14112060;226,5;5;100–300 Mbps
11822;14112070;226,5;19;100–300 Mbps
11823;14112080;0;2;0–10 Mbps
11824;14112080;1;35;0–10 Mbps
11825;14112080;3;19;0–10 Mbps
11826;14112080;5;3;0–10 Mbps
11827;14112080;226,5;7;100–300 Mbps
11828;14112090;226,5;7;100–300 Mbps
11829;14112100;226,5;4;100–300 Mbps
11830;14112110;226,5;41;100–300 Mbps
11831;14112120;226,5;22;100–300 Mbps
11832;14112130;0;1;0–10 Mbps
11833;14112130;2;69;0–10 Mbps
11834;14112130;3;909;0–10 Mbps
11835;14112130;6;72;0–10 Mbps
11836;14112130;12;2;10–30 Mbps
11837;14112130;226,5;82;100–300 Mbps
11838;14119010;5;731;0–10 Mbps
11839;14119010;10;158;10–30 Mbps
11840;14119010;20;1;10–30 Mbps
11841;14119010;30;157;30–50 Mbps
11842;14119010;100;9;100–300 Mbps
11843;14119010;226,5;14;100–300 Mbps
11844;14119020;226,5;5;100–300 Mbps
11845;14119030;15;91;10–30 Mbps
11846;14119030;25;56;10–30 Mbps
11847;14119030;50;34;50–100 Mbps
11848;14119030;100;6;100–300 Mbps
11849;14119030;300;4;300–1000 Mbps
11850;14119030;226,5;8;100–300 Mbps
11851;14119040;1;16;0–10 Mbps
11852;14119040;4;236;0–10 Mbps
11853;14119040;0,5;1;0–10 Mbps
11854;14119040;8;336;0–10 Mbps
11855;14119040;15;6;10–30 Mbps
11856;14119040;20;24;10–30 Mbps
11857;14119040;40;1;30–50 Mbps
11858;14119040;50;106;50–100 Mbps
11859;14119040;100;13;100–300 Mbps
11860;14119040;200;2;100–300 Mbps
11861;14119040;226,5;7;100–300 Mbps
11862;14119050;0;1;0–10 Mbps
11863;14119050;0,5;1;0–10 Mbps
11864;14119050;50;1;50–100 Mbps
11865;14119050;500;1;300–1000 Mbps
11866;14119050;226,5;2;100–300 Mbps
11867;14119060;226,5;3;100–300 Mbps
11868;14119070;0;1;0–10 Mbps
11869;14119070;2;12;0–10 Mbps
11870;14119070;3;123;0–10 Mbps
11871;14119070;5;3;0–10 Mbps
11872;14119070;6;71;0–10 Mbps
11873;14119070;7;2;0–10 Mbps
11874;14119070;10;75;10–30 Mbps
11875;14119070;20;4;10–30 Mbps
11876;14119070;600;1;300–1000 Mbps
11877;14119070;226,5;3;100–300 Mbps
11878;14119080;226,5;4;100–300 Mbps
11879;14119090;0;1;0–10 Mbps
11880;14119090;1;7;0–10 Mbps
11881;14119090;2;12;0–10 Mbps
11882;14119090;3;688;0–10 Mbps
11883;14119090;5;9;0–10 Mbps
11884;14119090;6;31;0–10 Mbps
11885;14119090;10;335;10–30 Mbps
11886;14119090;15;30;10–30 Mbps
11887;14119090;20;3;10–30 Mbps
11888;14119090;1000;1;>1000 Mbps
11889;14119090;226,5;23;100–300 Mbps
11890;14119100;0,5;1;0–10 Mbps
11891;14119100;6;51;0–10 Mbps
11892;14119100;10;6;10–30 Mbps
11893;14119100;15;22;10–30 Mbps
11894;14119100;25;3;10–30 Mbps
11895;14119100;100;589;100–300 Mbps
11896;14119100;150;12;100–300 Mbps
11897;14119100;300;1;300–1000 Mbps
11898;14119100;226,5;2;100–300 Mbps
11899;14119110;4;67;0–10 Mbps
11900;14119110;6;5;0–10 Mbps
11901;14119110;10;4;10–30 Mbps
11902;14119110;15;1;10–30 Mbps
11903;14119110;226,5;6;100–300 Mbps
11904;14119120;0;20;0–10 Mbps
11905;14119120;6;6;0–10 Mbps
11906;14119120;10;5;10–30 Mbps
11907;14119120;15;1;10–30 Mbps
11908;14119120;100;1;100–300 Mbps
11909;14119120;1000;1;>1000 Mbps
11910;14119120;226,5;11;100–300 Mbps
11911;14119130;0;4;0–10 Mbps
11912;14119130;6;1;0–10 Mbps
11913;14119130;10;26;10–30 Mbps
11914;14119130;15;1;10–30 Mbps
11915;14119130;226,5;3;100–300 Mbps
11916;14119140;226,5;2;100–300 Mbps
11917;14119150;0;13;0–10 Mbps
11918;14119150;1;4;0–10 Mbps
11919;14119150;3;5;0–10 Mbps
11920;14119150;6;75;0–10 Mbps
11921;14119150;8;65;0–10 Mbps
11922;14119150;10;129;10–30 Mbps
11923;14119150;15;18;10–30 Mbps
11924;14119150;3,5;2;0–10 Mbps
11925;14119150;1000;1;>1000 Mbps
11926;14119150;226,5;18;100–300 Mbps
11927;14119160;0;1;0–10 Mbps
11928;14119160;1;6;0–10 Mbps
11929;14119160;3;1;0–10 Mbps
11930;14119160;6;53;0–10 Mbps
11931;14119160;10;120;10–30 Mbps
11932;14119160;15;22;10–30 Mbps
11933;14119160;20;12;10–30 Mbps
11934;14119160;50;1;50–100 Mbps
11935;14119160;226,5;16;100–300 Mbps
11936;14119170;50;2;50–100 Mbps
11937;14119170;226,5;6;100–300 Mbps
11938;14119180;15;178;10–30 Mbps
11939;14119180;25;3;10–30 Mbps
11940;14119180;50;2;50–100 Mbps
11941;14119180;226,5;3;100–300 Mbps
11942;14119190;1;8;0–10 Mbps
11943;14119190;2;1;0–10 Mbps
11944;14119190;3;1;0–10 Mbps
11945;14119190;5;51;0–10 Mbps
11946;14119190;6;108;0–10 Mbps
11947;14119190;7;12;0–10 Mbps
11948;14119190;10;119;10–30 Mbps
11949;14119190;15;2;10–30 Mbps
11950;14119190;50;1;50–100 Mbps
11951;14119190;226,5;27;100–300 Mbps
11952;14119200;2;1;0–10 Mbps
11953;14119200;4;13;0–10 Mbps
11954;14119200;0,5;1;0–10 Mbps
11955;14119200;5;736;0–10 Mbps
11956;14119200;6;4;0–10 Mbps
11957;14119200;7;74;0–10 Mbps
11958;14119200;10;45;10–30 Mbps
11959;14119200;15;8;10–30 Mbps
11960;14119200;25;13;10–30 Mbps
11961;14119200;226,5;22;100–300 Mbps
11962;14119210;0;1;0–10 Mbps
11963;14119210;1;4;0–10 Mbps
11964;14119210;3;2;0–10 Mbps
11965;14119210;6;11;0–10 Mbps
11966;14119210;10;26;10–30 Mbps
11967;14119210;15;849;10–30 Mbps
11968;14119210;25;4;10–30 Mbps
11969;14119210;50;1;50–100 Mbps
11970;14119210;100;174;100–300 Mbps
11971;14119210;300;57;300–1000 Mbps
11972;14119210;500;19;300–1000 Mbps
11973;14119210;1000;12;>1000 Mbps
11974;14119210;226,5;7;100–300 Mbps
11975;14126010;226,5;16;100–300 Mbps
11976;14126020;2;4;0–10 Mbps
11977;14126020;3;4;0–10 Mbps
11978;14126020;8;35;0–10 Mbps
11979;14126020;15;20;10–30 Mbps
11980;14126020;226,5;47;100–300 Mbps
11981;14126030;1;1;0–10 Mbps
11982;14126030;2;4;0–10 Mbps
11983;14126030;3;5;0–10 Mbps
11984;14126030;6;10;0–10 Mbps
11985;14126030;10;34;10–30 Mbps
11986;14126030;15;3;10–30 Mbps
11987;14126030;226,5;9;100–300 Mbps
11988;14126040;226,5;1;100–300 Mbps
11989;14126050;1;19;0–10 Mbps
11990;14126050;2;5;0–10 Mbps
11991;14126050;3;3;0–10 Mbps
11992;14126050;4;13;0–10 Mbps
11993;14126050;7;21;0–10 Mbps
11994;14126050;10;19;10–30 Mbps
11995;14126050;226,5;48;100–300 Mbps
11996;14126060;226,5;1;100–300 Mbps
11997;14126070;1;18;0–10 Mbps
11998;14126070;2;9;0–10 Mbps
11999;14126070;3;5;0–10 Mbps
12000;14126070;4;18;0–10 Mbps
12001;14126070;7;20;0–10 Mbps
12002;14126070;10;8;10–30 Mbps
12003;14126070;226,5;30;100–300 Mbps
12004;14126080;226,5;6;100–300 Mbps
12005;14126090;0;1;0–10 Mbps
12006;14126090;1;35;0–10 Mbps
12007;14126090;3;107;0–10 Mbps
12008;14126090;6;246;0–10 Mbps
12009;14126090;8;280;0–10 Mbps
12010;14126090;10;575;10–30 Mbps
12011;14126090;15;205;10–30 Mbps
12012;14126090;20;36;10–30 Mbps
12013;14126090;30;2;30–50 Mbps
12014;14126090;226,5;143;100–300 Mbps
12015;14126100;226,5;5;100–300 Mbps
12016;14126110;0;1;0–10 Mbps
12017;14126110;2;20;0–10 Mbps
12018;14126110;3;33;0–10 Mbps
12019;14126110;4;14;0–10 Mbps
12020;14126110;6;21;0–10 Mbps
12021;14126110;7;21;0–10 Mbps
12022;14126110;8;21;0–10 Mbps
12023;14126110;10;70;10–30 Mbps
12024;14126110;15;107;10–30 Mbps
12025;14126110;226,5;71;100–300 Mbps
12026;14126120;226,5;23;100–300 Mbps
12027;14126130;2;6;0–10 Mbps
12028;14126130;3;6;0–10 Mbps
12029;14126130;4;14;0–10 Mbps
12030;14126130;7;15;0–10 Mbps
12031;14126130;10;15;10–30 Mbps
12032;14126130;226,5;18;100–300 Mbps
12033;14126140;10;20;10–30 Mbps
12034;14126140;226,5;42;100–300 Mbps
12035;14126150;226,5;10;100–300 Mbps
12036;14126160;1;179;0–10 Mbps
12037;14126160;2;17;0–10 Mbps
12038;14126160;3;12;0–10 Mbps
12039;14126160;4;2;0–10 Mbps
12040;14126160;6;91;0–10 Mbps
12041;14126160;12;108;10–30 Mbps
12042;14126160;226,5;2;100–300 Mbps
12043;14126170;2;25;0–10 Mbps
12044;14126170;12;8;10–30 Mbps
12045;14126170;226,5;12;100–300 Mbps
12046;14126180;1;21;0–10 Mbps
12047;14126180;226,5;9;100–300 Mbps
12048;14126190;226,5;5;100–300 Mbps
12049;14126200;0;1;0–10 Mbps
12050;14126200;2;1;0–10 Mbps
12051;14126200;3;14;0–10 Mbps
12052;14126200;8;167;0–10 Mbps
12053;14126200;15;120;10–30 Mbps
12054;14126200;226,5;64;100–300 Mbps
12055;14126210;1;261;0–10 Mbps
12056;14126210;2;25;0–10 Mbps
12057;14126210;3;15;0–10 Mbps
12058;14126210;6;56;0–10 Mbps
12059;14126210;12;67;10–30 Mbps
12060;14126210;226,5;1;100–300 Mbps
12061;14133010;2;23;0–10 Mbps
12062;14133010;7;1;0–10 Mbps
12063;14133010;226,5;7;100–300 Mbps
12064;14133030;2;28;0–10 Mbps
12065;14133030;3;5;0–10 Mbps
12066;14133030;7;8;0–10 Mbps
12067;14133030;226,5;13;100–300 Mbps
12068;14133040;2;3;0–10 Mbps
12069;14133040;3;2;0–10 Mbps
12070;14133040;226,5;1;100–300 Mbps
12071;14133050;0;1;0–10 Mbps
12072;14133050;2;1;0–10 Mbps
12073;14133050;3;2;0–10 Mbps
12074;14133050;226,5;1;100–300 Mbps
12075;14133080;226,5;10;100–300 Mbps
12076;14133060;0;13;0–10 Mbps
12077;14133060;1;120;0–10 Mbps
12078;14133060;2;60;0–10 Mbps
12079;14133060;3;12;0–10 Mbps
12080;14133060;0,5;1;0–10 Mbps
12081;14133060;7;64;0–10 Mbps
12082;14133060;226,5;39;100–300 Mbps
12083;14133070;0;11;0–10 Mbps
12084;14133070;2;36;0–10 Mbps
12085;14133070;3;17;0–10 Mbps
12086;14133070;7;14;0–10 Mbps
12087;14133070;226,5;15;100–300 Mbps
12088;14133080;2;8;0–10 Mbps
12089;14133080;3;4;0–10 Mbps
12090;14133080;7;2;0–10 Mbps
12091;14133080;226,5;17;100–300 Mbps
12092;14133095;226,5;29;100–300 Mbps
12093;14133100;1;77;0–10 Mbps
12094;14133100;2;17;0–10 Mbps
12095;14133100;3;7;0–10 Mbps
12096;14133100;6;47;0–10 Mbps
12097;14133100;7;2;0–10 Mbps
12098;14133100;12;97;10–30 Mbps
12099;14133100;226,5;19;100–300 Mbps
12100;14133090;0;7;0–10 Mbps
12101;14133090;2;29;0–10 Mbps
12102;14133090;3;2;0–10 Mbps
12103;14133090;7;11;0–10 Mbps
12104;14133090;226,5;18;100–300 Mbps
12105;14133105;0;2;0–10 Mbps
12106;14133105;2;8;0–10 Mbps
12107;14133105;7;10;0–10 Mbps
12108;14133105;226,5;19;100–300 Mbps
12109;14133110;1;49;0–10 Mbps
12110;14133110;2;14;0–10 Mbps
12111;14133110;12;1;10–30 Mbps
12112;14133110;226,5;1;100–300 Mbps
12113;14133120;1;22;0–10 Mbps
12114;14133120;2;14;0–10 Mbps
12115;14133120;3;11;0–10 Mbps
12116;14133120;6;17;0–10 Mbps
12117;14133120;10;104;10–30 Mbps
12118;14133120;15;10;10–30 Mbps
12119;14133120;20;1;10–30 Mbps
12120;14133120;226,5;10;100–300 Mbps
12121;14133130;2;22;0–10 Mbps
12122;14133130;3;6;0–10 Mbps
12123;14133130;7;8;0–10 Mbps
12124;14133130;226,5;10;100–300 Mbps
12125;14133040;2;7;0–10 Mbps
12126;14133040;7;2;0–10 Mbps
12127;14133040;226,5;2;100–300 Mbps
12128;14133150;0;4;0–10 Mbps
12129;14133150;1;47;0–10 Mbps
12130;14133150;2;50;0–10 Mbps
12131;14133150;7;23;0–10 Mbps
12132;14133150;226,5;33;100–300 Mbps
12133;14133155;2;8;0–10 Mbps
12134;14133155;7;2;0–10 Mbps
12135;14133155;226,5;16;100–300 Mbps
12136;14133160;0;1;0–10 Mbps
12137;14133160;1;27;0–10 Mbps
12138;14133160;2;15;0–10 Mbps
12139;14133160;3;9;0–10 Mbps
12140;14133160;0,5;1;0–10 Mbps
12141;14133160;6;3;0–10 Mbps
12142;14133160;12;26;10–30 Mbps
12143;14133160;226,5;15;100–300 Mbps
12144;14133170;0;66;0–10 Mbps
12145;14133170;1;38;0–10 Mbps
12146;14133170;2;79;0–10 Mbps
12147;14133170;3;16;0–10 Mbps
12148;14133170;7;81;0–10 Mbps
12149;14133170;226,5;76;100–300 Mbps
12150;14133180;2;57;0–10 Mbps
12151;14133180;12;12;10–30 Mbps
12152;14133180;226,5;8;100–300 Mbps
12153;14133190;0;4;0–10 Mbps
12154;14133190;1;26;0–10 Mbps
12155;14133190;2;133;0–10 Mbps
12156;14133190;3;36;0–10 Mbps
12157;14133190;6;4;0–10 Mbps
12158;14133190;7;43;0–10 Mbps
12159;14133190;12;83;10–30 Mbps
12160;14133190;226,5;51;100–300 Mbps
12161;14133200;0;2;0–10 Mbps
12162;14133200;1;1;0–10 Mbps
12163;14133200;2;1;0–10 Mbps
12164;14133200;3;80;0–10 Mbps
12165;14133200;4;107;0–10 Mbps
12166;14133200;5;2;0–10 Mbps
12167;14133200;6;578;0–10 Mbps
12168;14133200;7;7;0–10 Mbps
12169;14133200;8;3;0–10 Mbps
12170;14133200;10;51;10–30 Mbps
12171;14133200;12;792;10–30 Mbps
12172;14133200;15;4;10–30 Mbps
12173;14133200;20;2;10–30 Mbps
12174;14133200;25;233;10–30 Mbps
12175;14133200;50;936;50–100 Mbps
12176;14133200;0,75;28;0–10 Mbps
12177;14133200;100;2;100–300 Mbps
12178;14133200;300;1;300–1000 Mbps
12179;14133200;500;70;300–1000 Mbps
12180;14133200;1000;28;>1000 Mbps
12181;14133200;226,5;22;100–300 Mbps
12182;14133210;2;2;0–10 Mbps
12183;14133210;3;4;0–10 Mbps
12184;14133210;226,5;2;100–300 Mbps
12185;14140010;0;1;0–10 Mbps
12186;14140010;0,5;1;0–10 Mbps
12187;14140010;10;381;10–30 Mbps
12188;14140010;15;88;10–30 Mbps
12189;14140010;20;884;10–30 Mbps
12190;14140010;30;42;30–50 Mbps
12191;14140010;50;7;50–100 Mbps
12192;14140010;1000;1;>1000 Mbps
12193;14140010;226,5;6;100–300 Mbps
12194;14140020;0;1;0–10 Mbps
12195;14140020;0,5;1;0–10 Mbps
12196;14140020;10;634;10–30 Mbps
12197;14140020;226,5;4;100–300 Mbps
12198;14140030;0;1;0–10 Mbps
12199;14140030;1;3;0–10 Mbps
12200;14140030;3;16;0–10 Mbps
12201;14140030;0,5;1;0–10 Mbps
12202;14140030;6;136;0–10 Mbps
12203;14140030;10;127;10–30 Mbps
12204;14140030;12;2;10–30 Mbps
12205;14140030;15;18;10–30 Mbps
12206;14140030;25;25;10–30 Mbps
12207;14140030;50;4;50–100 Mbps
12208;14140030;75;9;50–100 Mbps
12209;14140030;100;1;100–300 Mbps
12210;14140030;300;1;300–1000 Mbps
12211;14140030;226,5;31;100–300 Mbps
12212;14140040;226,5;14;100–300 Mbps
12213;14140050;1;2;0–10 Mbps
12214;14140050;3;1;0–10 Mbps
12215;14140050;5;75;0–10 Mbps
12216;14140050;6;8;0–10 Mbps
12217;14140050;10;75;10–30 Mbps
12218;14140050;15;13;10–30 Mbps
12219;14140050;20;6;10–30 Mbps
12220;14140050;25;1;10–30 Mbps
12221;14140050;50;603;50–100 Mbps
12222;14140050;100;551;100–300 Mbps
12223;14140050;226,5;15;100–300 Mbps
12224;14140070;226,5;5;100–300 Mbps
12225;14140060;6;4;0–10 Mbps
12226;14140060;226,5;4;100–300 Mbps
12227;14140215;226,5;1;100–300 Mbps
12228;14140080;6;4;0–10 Mbps
12229;14140080;226,5;5;100–300 Mbps
12230;14140090;0;2;0–10 Mbps
12231;14140090;0,5;1;0–10 Mbps
12232;14140090;6;37;0–10 Mbps
12233;14140090;10;86;10–30 Mbps
12234;14140090;12;6;10–30 Mbps
12235;14140090;20;6;10–30 Mbps
12236;14140090;50;384;50–100 Mbps
12237;14140090;100;51;100–300 Mbps
12238;14140090;600;1;300–1000 Mbps
12239;14140090;226,5;5;100–300 Mbps
12240;14140100;226,5;2;100–300 Mbps
12241;14140110;6;58;0–10 Mbps
12242;14140110;10;159;10–30 Mbps
12243;14140110;12;10;10–30 Mbps
12244;14140110;15;57;10–30 Mbps
12245;14140110;20;29;10–30 Mbps
12246;14140110;25;15;10–30 Mbps
12247;14140110;50;134;50–100 Mbps
12248;14140110;100;1;100–300 Mbps
12249;14140110;226,5;9;100–300 Mbps
12250;14140120;226,5;4;100–300 Mbps
12251;14140130;226,5;2;100–300 Mbps
12252;14140140;0;1;0–10 Mbps
12253;14140140;226,5;5;100–300 Mbps
12254;14140150;5;64;0–10 Mbps
12255;14140150;25;17;10–30 Mbps
12256;14140150;50;19;50–100 Mbps
12257;14140150;100;52;100–300 Mbps
12258;14140150;226,5;4;100–300 Mbps
12259;14140160;0;1;0–10 Mbps
12260;14140160;1;4;0–10 Mbps
12261;14140160;3;1;0–10 Mbps
12262;14140160;6;45;0–10 Mbps
12263;14140160;10;345;10–30 Mbps
12264;14140160;15;23;10–30 Mbps
12265;14140160;20;3;10–30 Mbps
12266;14140160;1000;1;>1000 Mbps
12267;14140160;226,5;11;100–300 Mbps
12268;14140170;0;4;0–10 Mbps
12269;14140170;0,5;1;0–10 Mbps
12270;14140170;5;49;0–10 Mbps
12271;14140170;7;17;0–10 Mbps
12272;14140170;8;415;0–10 Mbps
12273;14140170;10;58;10–30 Mbps
12274;14140170;15;2;10–30 Mbps
12275;14140170;226,5;1;100–300 Mbps
12276;14140180;4;27;0–10 Mbps
12277;14140180;6;12;0–10 Mbps
12278;14140180;7;315;0–10 Mbps
12279;14140180;8;12;0–10 Mbps
12280;14140180;9;55;0–10 Mbps
12281;14140180;10;15;10–30 Mbps
12282;14140180;11;20;10–30 Mbps
12283;14140180;15;13;10–30 Mbps
12284;14140180;20;41;10–30 Mbps
12285;14140180;100;1;100–300 Mbps
12286;14140180;226,5;3;100–300 Mbps
12287;14140190;6;9;0–10 Mbps
12288;14140190;12;69;10–30 Mbps
12289;14140190;50;23;50–100 Mbps
12290;14140190;100;10;100–300 Mbps
12291;14140190;300;10;300–1000 Mbps
12292;14140190;226,5;6;100–300 Mbps
12293;14140200;10;7;10–30 Mbps
12294;14140200;12;109;10–30 Mbps
12295;14140200;15;1;10–30 Mbps
12296;14140200;20;11;10–30 Mbps
12297;14140200;25;693;10–30 Mbps
12298;14140200;50;49;50–100 Mbps
12299;14140200;100;16;100–300 Mbps
12300;14140200;226,5;7;100–300 Mbps
12301;14140210;6;36;0–10 Mbps
12302;14140210;226,5;2;100–300 Mbps
12303;14140220;0;1;0–10 Mbps
12304;14140220;1;61;0–10 Mbps
12305;14140220;2;176;0–10 Mbps
12306;14140220;3;187;0–10 Mbps
12307;14140220;5;159;0–10 Mbps
12308;14140220;6;66;0–10 Mbps
12309;14140220;8;503;0–10 Mbps
12310;14140220;10;80;10–30 Mbps
12311;14140220;12;6;10–30 Mbps
12312;14140220;15;182;10–30 Mbps
12313;14140220;20;8;10–30 Mbps
12314;14140220;2,2;14;0–10 Mbps
12315;14140220;3,3;2;0–10 Mbps
12316;14140220;50;1;50–100 Mbps
12317;14140220;6,4;2;0–10 Mbps
12318;14140220;10,1;21;10–30 Mbps
12319;14140220;10,2;44;10–30 Mbps
12320;14140220;12,3;18;10–30 Mbps
12321;14140220;20,5;1;10–30 Mbps
12322;14140220;25,1;594;10–30 Mbps
12323;14140220;25,5;8;10–30 Mbps
12324;14140220;50,1;585;50–100 Mbps
12325;14140220;100,1;3;100–300 Mbps
12326;14140220;226,5;4;100–300 Mbps
12327;14140220;300,5;2;300–1000 Mbps
12328;14140220;50,25;8;50–100 Mbps
12329;14140220;100,25;20;100–300 Mbps
12330;14140230;5;108;0–10 Mbps
12331;14140230;6;105;0–10 Mbps
12332;14140230;8;1;0–10 Mbps
12333;14140230;12;18;10–30 Mbps
12334;14140230;15;752;10–30 Mbps
12335;14140230;25;66;10–30 Mbps
12336;14140230;50;43;50–100 Mbps
12337;14140230;226,5;4;100–300 Mbps
12338;14140240;0;3;0–10 Mbps
12339;14140240;3;223;0–10 Mbps
12340;14140240;4;4;0–10 Mbps
12341;14140240;5;55;0–10 Mbps
12342;14140240;6;13;0–10 Mbps
12343;14140240;7;11;0–10 Mbps
12344;14140240;8;1;0–10 Mbps
12345;14140240;10;31;10–30 Mbps
12346;14140240;12;4;10–30 Mbps
12347;14140240;15;6;10–30 Mbps
12348;14140240;226,5;5;100–300 Mbps
12349;14140260;10;148;10–30 Mbps
12350;14140260;20;9;10–30 Mbps
12351;14140260;50;2;50–100 Mbps
12352;14140260;226,5;3;100–300 Mbps
12353;14140270;1;6;0–10 Mbps
12354;14140270;3;16;0–10 Mbps
12355;14140270;0,5;1;0–10 Mbps
12356;14140270;6;44;0–10 Mbps
12357;14140270;10;48;10–30 Mbps
12358;14140270;15;6;10–30 Mbps
12359;14140270;50;6;50–100 Mbps
12360;14140270;226,5;21;100–300 Mbps
12361;14140250;6;446;0–10 Mbps
12362;14140250;8;31;0–10 Mbps
12363;14140250;10;3;10–30 Mbps
12364;14140250;226,5;6;100–300 Mbps
12365;14140280;0,5;1;0–10 Mbps
12366;14140280;10;111;10–30 Mbps
12367;14140280;20;19;10–30 Mbps
12368;14140280;40;13;30–50 Mbps
12369;14140280;50;618;50–100 Mbps
12370;14140280;75;39;50–100 Mbps
12371;14140280;226,5;4;100–300 Mbps
12372;14140290;6;336;0–10 Mbps
12373;14140290;15;599;10–30 Mbps
12374;14140290;30;212;30–50 Mbps
12375;14140290;100;200;100–300 Mbps
12376;14140290;226,5;9;100–300 Mbps
12377;14140300;0;1;0–10 Mbps
12378;14140300;1;1;0–10 Mbps
12379;14140300;3;3;0–10 Mbps
12380;14140300;5;573;0–10 Mbps
12381;14140300;6;21;0–10 Mbps
12382;14140300;10;64;10–30 Mbps
12383;14140300;15;9;10–30 Mbps
12384;14140300;20;2;10–30 Mbps
12385;14140300;60;4;50–100 Mbps
12386;14140300;226,5;25;100–300 Mbps
12387;14140310;6;6;0–10 Mbps
12388;14140310;226,5;4;100–300 Mbps
12389;14140320;6;9;0–10 Mbps
12390;14140320;226,5;16;100–300 Mbps
12391;14140330;0;4;0–10 Mbps
12392;14140330;4;285;0–10 Mbps
12393;14140330;5;69;0–10 Mbps
12394;14140330;50;956;50–100 Mbps
12395;14140330;100;481;100–300 Mbps
12396;14140330;200;548;100–300 Mbps
12397;14140330;300;15;300–1000 Mbps
12398;14140330;226,5;4;100–300 Mbps
12399;14140340;0;19;0–10 Mbps
12400;14140340;15;20;10–30 Mbps
12401;14140340;226,5;6;100–300 Mbps
12402;14140350;0,5;1;0–10 Mbps
12403;14140350;6;1;0–10 Mbps
12404;14140350;10;147;10–30 Mbps
12405;14140350;20;69;10–30 Mbps
