ID_Localidad;ID_Provincia;Partido;Localidad
50084030;Mendoza;Rivadavia;Barrio Rivadavia
50084040;Mendoza;Rivadavia;El Mirador
50084050;Mendoza;Rivadavia;La Central
50084060;Mendoza;Rivadavia;La Esperanza
50084070;Mendoza;Rivadavia;La Florida
50084080;Mendoza;Rivadavia;La Libertad
50084090;Mendoza;Rivadavia;Los Árboles
50084100;Mendoza;Rivadavia;Los Campamentos
50084110;Mendoza;Rivadavia;Cuadro Ortega
50084110;Mendoza;Rivadavia;Medrano
50084120;Mendoza;Rivadavia;Mundo Nuevo
50084130;Mendoza;Rivadavia;Reducción de Abajo
50084140;Mendoza;Rivadavia;Rivadavia
50084150;Mendoza;Rivadavia;Santa María de Oro
50091005;Mendoza;San Carlos;Barrio Carrasco
50091010;Mendoza;San Carlos;Barrio El Cepillo
50091020;Mendoza;San Carlos;Chilecito
50091030;Mendoza;San Carlos;Eugenio Bustos
50091040;Mendoza;San Carlos;La Consulta
50091050;Mendoza;San Carlos;Pareditas
50091060;Mendoza;San Carlos;San Carlos
50098020;Mendoza;San Martín;Alto Verde
50098030;Mendoza;San Martín;Barrio Chivilcoy
50098040;Mendoza;San Martín;Barrio Emanuel
50098050;Mendoza;San Martín;Barrio Los Charabones
50098055;Mendoza;San Martín;Barrio Ntra. Sra. De Fátima
50098060;Mendoza;San Martín;Chapanay
50098070;Mendoza;San Martín;Chivilcoy
50098073;Mendoza;San Martín;El Espino
50098077;Mendoza;San Martín;El Ramblón
50098080;Mendoza;San Martín;Montecaseros
50098090;Mendoza;San Martín;Alto Salvador
50098090;Mendoza;San Martín;Nueva California
50098090;Mendoza;San Martín;Palmira
50098100;Mendoza;San Martín;San Martín
50098110;Mendoza;San Martín;Tres Porteñas
50105010;Mendoza;San Rafael;Barrio Campos El Toledano
50105030;Mendoza;San Rafael;Barrio Empleados de Comercio
50105040;Mendoza;San Rafael;Barrio Intendencia
50105050;Mendoza;San Rafael;Capitán Montoya
50105060;Mendoza;San Rafael;Cuadro Benegas
50105070;Mendoza;San Rafael;El Nihuil
50105080;Mendoza;San Rafael;Barrio Echeverria
50105080;Mendoza;San Rafael;Barrio Primavera
50105080;Mendoza;San Rafael;Cuadro Nacional
50105080;Mendoza;San Rafael;El Sosneado
50105090;Mendoza;San Rafael;El Tropezón
50105100;Mendoza;San Rafael;Goudge
50105110;Mendoza;San Rafael;Jaime Prats
50105120;Mendoza;San Rafael;La Llave Nueva
50105130;Mendoza;San Rafael;Las Malvinas
50105140;Mendoza;San Rafael;Los Reyunos
50105150;Mendoza;San Rafael;Monte Comán
50105160;Mendoza;San Rafael;Pobre Diablo
50105170;Mendoza;San Rafael;Punta del Agua
50105180;Mendoza;San Rafael;Rama Caída
50105190;Mendoza;San Rafael;Real del Padre
50105200;Mendoza;San Rafael;Salto de Las Rosas
50105210;Mendoza;San Rafael;San Rafael
50105220;Mendoza;San Rafael;25 de Mayo
50105230;Mendoza;San Rafael;Villa Atuel
50105240;Mendoza;San Rafael;Villa Atuel Norte
50112010;Mendoza;Santa Rosa;Barrio 12 de Octubre
50112020;Mendoza;Santa Rosa;Barrio María Auxiliadora
50112030;Mendoza;Santa Rosa;Barrio Molina Cabrera
50112040;Mendoza;Santa Rosa;La Dormida
50112050;Mendoza;Santa Rosa;Las Catitas
50112060;Mendoza;Santa Rosa;Santa Rosa
50119010;Mendoza;Tunuyán;Barrio San Cayetano
50119020;Mendoza;Tunuyán;Campo Los Andes
50119030;Mendoza;Tunuyán;Colonia Las Rosas
50119040;Mendoza;Tunuyán;El Manzano
50119050;Mendoza;Tunuyán;Los Sauces
50119060;Mendoza;Tunuyán;Tunuyán
50119070;Mendoza;Tunuyán;Vista Flores
50126010;Mendoza;Tupungato;Barrio Belgrano Norte
50126020;Mendoza;Tupungato;Cordón del Plata
50126020;Mendoza;Tupungato;Villa Bastias
50126030;Mendoza;Tupungato;El Peral
50126035;Mendoza;Tupungato;El Zampal
50126040;Mendoza;Tupungato;La Arboleda
50126050;Mendoza;Tupungato;San José
50126060;Mendoza;Tupungato;Tupungato
54007010;Misiones;Apóstoles;Apóstoles
54007020;Misiones;Apóstoles;Azara
54007025;Misiones;Apóstoles;Barrio Rural
54007030;Misiones;Apóstoles;Estación Apóstoles
54007040;Misiones;Apóstoles;Pindapoy
54007050;Misiones;Apóstoles;Rincón de Azara
54007060;Misiones;Apóstoles;San José
54007070;Misiones;Apóstoles;Tres Capones
54014010;Misiones;Cainguás;Aristóbulo del Valle
54014020;Misiones;Cainguás;Campo Grande
54014030;Misiones;Cainguás;Dos de Mayo Núcleo I
54014030;Misiones;Cainguás;Dos de Mayo Núcleo II
54014050;Misiones;Cainguás;Dos de Mayo Núcleo III
54014055;Misiones;Cainguás;Kilómetro 17
54014055;Misiones;Cainguás;Nucleo Ii
54014070;Misiones;Cainguás;Pueblo Illia
54014080;Misiones;Cainguás;Salto Encantado
54021005;Misiones;Candelaria;Barrio del Lago
54021010;Misiones;Candelaria;Bonpland
54021020;Misiones;Candelaria;Candelaria
54021030;Misiones;Candelaria;Cerro Corá
54021040;Misiones;Candelaria;Loreto
54021050;Misiones;Candelaria;Mártires
54021060;Misiones;Candelaria;Profundidad
54021070;Misiones;Candelaria;Puerto Santa Ana
54021080;Misiones;Candelaria;Santa Ana
54028005;Misiones;Capital;Barrio Nuevo Garupa
54028010;Misiones;Capital;Garupá
54028020;Misiones;Capital;Nemesio Parma
54028030;Misiones;Capital;Posadas
54028040;Misiones;Capital;Posadas (Extensión)
54035010;Misiones;Concepción;Barra Concepción
54035020;Misiones;Concepción;Concepción de la Sierra
54035030;Misiones;Concepción;La Corita
54035040;Misiones;Concepción;Santa María
54042010;Misiones;Eldorado;Colonia Victoria
54042020;Misiones;Eldorado;Eldorado
54042030;Misiones;Eldorado;María Magdalena
54042035;Misiones;Eldorado;Nueva Delicia
54042040;Misiones;Eldorado;9 de Julio
54042050;Misiones;Eldorado;9 de Julio Kilómetro 20
54042055;Misiones;Eldorado;Pueblo Nuevo
54042060;Misiones;Eldorado;Puerto Mado
54042070;Misiones;Eldorado;Puerto Pinares
54042080;Misiones;Eldorado;Santiago de Liniers
54042090;Misiones;Eldorado;Valle Hermoso
54042100;Misiones;Eldorado;Villa Roulet
54049010;Misiones;General Manuel Belgrano;Almirante Brown
54049020;Misiones;General Manuel Belgrano;Bernardo de Irigoyen
54049025;Misiones;General Manuel Belgrano;Caburei
54049030;Misiones;General Manuel Belgrano;Dos Hermanas
54049040;Misiones;General Manuel Belgrano;Integración
54049043;Misiones;General Manuel Belgrano;Piñalito Norte
54049045;Misiones;General Manuel Belgrano;Puerto Andresito
54049047;Misiones;General Manuel Belgrano;Puerto Deseado
54049050;Misiones;General Manuel Belgrano;San Antonio
54056010;Misiones;Guaraní;El Soberbio
54056020;Misiones;Guaraní;Fracrán
54056030;Misiones;Guaraní;San Vicente
54063010;Misiones;Iguazú;Esperanza
54063020;Misiones;Iguazú;Libertad
54063030;Misiones;Iguazú;Puerto Iguazú
54063035;Misiones;Iguazú;Villa Cooperativa
54063040;Misiones;Iguazú;Wanda
54070010;Misiones;Leandro N. Alem;Almafuerte
54070020;Misiones;Leandro N. Alem;Arroyo del Medio
54070030;Misiones;Leandro N. Alem;Caá - Yarí
54070040;Misiones;Leandro N. Alem;Cerro Azul
54070050;Misiones;Leandro N. Alem;Dos Arroyos
54070060;Misiones;Leandro N. Alem;Gobernador López
54070070;Misiones;Leandro N. Alem;Leandro N. Alem
54070080;Misiones;Leandro N. Alem;Olegario V. Andrade
54070090;Misiones;Leandro N. Alem;Villa Libertad (Municipio Leandro N. Alem)
54077010;Misiones;Libertador Grl. San Martín;Capioví
54077015;Misiones;Libertador Grl. San Martín;Capioviciño
54077020;Misiones;Libertador Grl. San Martín;El Alcázar
54077030;Misiones;Libertador Grl. San Martín;Garuhapé
54077040;Misiones;Libertador Grl. San Martín;Mbopicuá
54077050;Misiones;Libertador Grl. San Martín;Puerto Leoni
54077060;Misiones;Libertador Grl. San Martín;Puerto Rico
54077070;Misiones;Libertador Grl. San Martín;Ruiz de Montoya
54077080;Misiones;Libertador Grl. San Martín;San Alberto
54077090;Misiones;Libertador Grl. San Martín;San Gotardo
54077100;Misiones;Libertador Grl. San Martín;San Miguel
54077110;Misiones;Libertador Grl. San Martín;Villa Akerman
54077120;Misiones;Libertador Grl. San Martín;Villa Urrutia
54084005;Misiones;Montecarlo;Barrio Guatambu
54084007;Misiones;Montecarlo;Bario Ita
54084010;Misiones;Montecarlo;Caraguatay
54084020;Misiones;Montecarlo;Laharrague
54084030;Misiones;Montecarlo;Montecarlo
54084040;Misiones;Montecarlo;Piray Kilómetro 18
54084050;Misiones;Montecarlo;Puerto Piray
54084060;Misiones;Montecarlo;Taruma
54084070;Misiones;Montecarlo;Villa Parodi
54091010;Misiones;Oberá;Alberdi
54091013;Misiones;Oberá;Barrio Escuela 461
54091017;Misiones;Oberá;Barrio Escuela 633
54091020;Misiones;Oberá;Campo Ramón
54091030;Misiones;Oberá;Campo Viera
54091040;Misiones;Oberá;El Salto
54091050;Misiones;Oberá;General Alvear
54091060;Misiones;Oberá;Guaraní
54091070;Misiones;Oberá;Los Helechos
54091080;Misiones;Oberá;Oberá
54091090;Misiones;Oberá;Panambí
54091100;Misiones;Oberá;Panambí Kilómetro 8
54091105;Misiones;Oberá;Panambi Kilómetro 15
54091110;Misiones;Oberá;San Martín
54091120;Misiones;Oberá;Villa Bonita
54098005;Misiones;San Ignacio;Barrio Tungoil
54098010;Misiones;San Ignacio;Colonia Polana
54098020;Misiones;San Ignacio;Corpus
54098030;Misiones;San Ignacio;Domingo Savio
54098040;Misiones;San Ignacio;General Urquiza
54098050;Misiones;San Ignacio;Gobernador Roca
54098060;Misiones;San Ignacio;Helvecia
54098070;Misiones;San Ignacio;Hipólito Yrigoyen
54098080;Misiones;San Ignacio;Jardín América
54098090;Misiones;San Ignacio;Oasis
54098100;Misiones;San Ignacio;Roca Chica
54098110;Misiones;San Ignacio;San Ignacio
54098120;Misiones;San Ignacio;Santo Pipó
54105010;Misiones;San Javier;Florentino Ameghino
54105020;Misiones;San Javier;Itacaruaré
54105030;Misiones;San Javier;Mojón Grande
54105040;Misiones;San Javier;San Javier
54112010;Misiones;San Pedro;Cruce Caballero
54112020;Misiones;San Pedro;Paraíso
54112030;Misiones;San Pedro;Piñalito Sur
54112040;Misiones;San Pedro;San Pedro
54112050;Misiones;San Pedro;Tobuna
54119010;Misiones;25 de Mayo;Alba Posse
54119020;Misiones;25 de Mayo;Colonia Alicia
54119025;Misiones;25 de Mayo;Alicia Baja
54119030;Misiones;25 de Mayo;Colonia Aurora
54119040;Misiones;25 de Mayo;San Francisco de Asís
54119050;Misiones;25 de Mayo;Santa Rita
54119060;Misiones;25 de Mayo;25 de Mayo
58007010;Neuquén;Aluminé;Aluminé
58007015;Neuquén;Aluminé;Moquehue
58007020;Neuquén;Aluminé;Villa Pehuenia
58014005;Neuquén;Añelo;Aguada San Roque
58014010;Neuquén;Añelo;Añelo
58014020;Neuquén;Añelo;San Patricio del Chañar
58021010;Neuquén;Catan LilL;Las Coloradas
58028010;Neuquén;Collón Curá;Piedra del Águila
58028020;Neuquén;Collón Curá;Santo Tomás
58035010;Neuquén;Confluencia;Arroyito
58035020;Neuquén;Confluencia;Barrio Ruca Luhé
58035030;Neuquén;Confluencia;Centenario
58035040;Neuquén;Confluencia;Cutral Có
58035050;Neuquén;Confluencia;El Chocón
58035060;Neuquén;Confluencia;Mari Menuco
58035070;Neuquén;Confluencia;Neuquén
58035080;Neuquén;Confluencia;11 de Octubre
58035090;Neuquén;Confluencia;Plaza Huincul
58035100;Neuquén;Confluencia;Plottier
58035110;Neuquén;Confluencia;Senillosa
58035120;Neuquén;Confluencia;Villa El Chocón
58035130;Neuquén;Confluencia;Vista Alegre Norte
58035140;Neuquén;Confluencia;Vista Alegre Sur
58042010;Neuquén;Chos Malal;Chos Malal
58042020;Neuquén;Chos Malal;Tricao Malal
58042030;Neuquén;Chos Malal;Villa del Curi Leuvú
58049010;Neuquén;Huiliches;Junín de los Andes
58056010;Neuquén;Lácar;San Martín de los Andes
58056020;Neuquén;Lácar;Villa Lago Meliquina
58063010;Neuquén;Loncopué;Chorriaca
58063020;Neuquén;Loncopué;Loncopué
58070010;Neuquén;Los Lagos;Villa La Angostura
58070020;Neuquén;Los Lagos;Villa Traful
58077010;Neuquén;Minas;Andacollo
58077020;Neuquén;Minas;Huinganco
58077030;Neuquén;Minas;Las Ovejas
58077040;Neuquén;Minas;Los Miches
58077050;Neuquén;Minas;Manzano Amargo
58077060;Neuquén;Minas;Varvarco
58077070;Neuquén;Minas;Villa del Nahueve
58084010;Neuquén;Ñorquín;Caviahué
58084020;Neuquén;Ñorquín;Copahue
58084030;Neuquén;Ñorquín;El Cholar
58084040;Neuquén;Ñorquín;El Huecú
58084050;Neuquén;Ñorquín;Taquimilán
58091010;Neuquén;Pehuenches;Barrancas
58091020;Neuquén;Pehuenches;Buta Ranquil
58091030;Neuquén;Pehuenches;Octavio Pico
58091040;Neuquén;Pehuenches;Rincón de los Sauces
58098005;Neuquén;Picún Leufú;El Sauce
58098010;Neuquén;Picún Leufú;Paso Aguerre
58098020;Neuquén;Picún Leufú;Picún Leufú
58105010;Neuquén;Picunches;Bajada del Agrio
58105020;Neuquén;Picunches;La Buitrera
58105030;Neuquén;Picunches;Las Lajas
58105040;Neuquén;Picunches;Quili Malal
58112010;Neuquén;Zapala;Los Catutos
58112020;Neuquén;Zapala;Mariano Moreno
58112030;Neuquén;Zapala;Covunco Centro
58112030;Neuquén;Zapala;Ramon M. Castro
58112040;Neuquén;Zapala;Zapala
62007010;Río Negro;Adolfo Alsina;Bahía Creek
62007020;Río Negro;Adolfo Alsina;El Cóndor
62007030;Río Negro;Adolfo Alsina;El Juncal
62007040;Río Negro;Adolfo Alsina;Guardia Mitre
62007050;Río Negro;Adolfo Alsina;La Lobería
62007060;Río Negro;Adolfo Alsina;Loteo Costa de Río
62007070;Río Negro;Adolfo Alsina;Pozo Salado
62007080;Río Negro;Adolfo Alsina;San Javier
62007090;Río Negro;Adolfo Alsina;Viedma
62014010;Río Negro;Avellaneda;Barrio Unión
62014020;Río Negro;Avellaneda;Chelforó
62014030;Río Negro;Avellaneda;Chimpay
62014040;Río Negro;Avellaneda;Choele Choel
62014050;Río Negro;Avellaneda;Coronel Belisle
62014060;Río Negro;Avellaneda;Darwin
62014070;Río Negro;Avellaneda;Lamarque
62014080;Río Negro;Avellaneda;Luis Beltrán
62014090;Río Negro;Avellaneda;Pomona
62021005;Río Negro;Bariloche;Arelauquen
62021010;Río Negro;Bariloche;Barrio El Pilar
62021020;Río Negro;Bariloche;Colonia Suiza
62021030;Río Negro;Bariloche;El Bolsón
62021030;Río Negro;Bariloche;Villa Campanario
62021030;Río Negro;Bariloche;Villa Llao Llao
62021040;Río Negro;Bariloche;El Foyel
62021047;Río Negro;Bariloche;Mallín Ahogado
62021050;Río Negro;Bariloche;Rio Villegas
62021060;Río Negro;Bariloche;San Carlos de Bariloche
62021080;Río Negro;Bariloche;Villa Catedral
62021100;Río Negro;Bariloche;Villa Los Coihues
62021110;Río Negro;Bariloche;Villa Mascardi
62028010;Río Negro;Conesa;Barrio Colonia Conesa
62028020;Río Negro;Conesa;General Conesa
62028030;Río Negro;Conesa;Barrio Planta Compresora de Gas
62035010;Río Negro;El Cuy;Aguada Guzmán
62035020;Río Negro;El Cuy;Cerro Policía
62035030;Río Negro;El Cuy;El Cuy
62035040;Río Negro;El Cuy;Las Perlas
62035050;Río Negro;El Cuy;Mencué
62035060;Río Negro;El Cuy;Naupa Huen
62035070;Río Negro;El Cuy;Paso Córdova
62035080;Río Negro;El Cuy;Valle Azul
62042010;Río Negro;General Roca;Allen
62042020;Río Negro;General Roca;Bajo San Cayetano
62042030;Río Negro;General Roca;Barda del Medio
62042040;Río Negro;General Roca;Barrio Blanco
62042050;Río Negro;General Roca;Barrio Calle Ciega Nº10
62042060;Río Negro;General Roca;Barrio Calle Ciega Nº6
62042070;Río Negro;General Roca;Barrio Canale
62042080;Río Negro;General Roca;Barrio Chacra Monte
62042090;Río Negro;General Roca;Barrio Costa Este
62042100;Río Negro;General Roca;Barrio Costa Linda
62042110;Río Negro;General Roca;Barrio Costa Oeste
62042115;Río Negro;General Roca;Barrio Destacamento
62042120;Río Negro;General Roca;Barrio El Labrador
62042130;Río Negro;General Roca;Barrio El Maruchito
62042140;Río Negro;General Roca;Barrio El Petróleo
62042143;Río Negro;General Roca;Barrio Emergente
62042147;Río Negro;General Roca;Barrio Fátima
62042150;Río Negro;General Roca;Barrio Frontera
62042160;Río Negro;General Roca;Barrio Guerrico
62042170;Río Negro;General Roca;Barrio Isla 10
62042180;Río Negro;General Roca;Barrio La Barda
62042190;Río Negro;General Roca;Barrio La Costa
62042210;Río Negro;General Roca;Barrio La Defensa
62042215;Río Negro;General Roca;Barrio La Herradura
62042230;Río Negro;General Roca;Barrio La Ribera - Barrio APYCAR
62042240;Río Negro;General Roca;Puente Cero
62042245;Río Negro;General Roca;Barrio Luisillo
62042250;Río Negro;General Roca;Barrio Mar del Plata
62042260;Río Negro;General Roca;Barrio María Elvira
62042265;Río Negro;General Roca;Barrio Moño Azul
62042265;Río Negro;General Roca;Peñas Blancas
62042270;Río Negro;General Roca;Barrio Mosconi
62042280;Río Negro;General Roca;Barrio Norte (municipio de Cinco Saltos)
62042280;Río Negro;General Roca;Barrio Norte (municipio de Cipolletti)
62042297;Río Negro;General Roca;Barrio El Treinta
62042297;Río Negro;General Roca;Barrio Goretti
62042297;Río Negro;General Roca;Barrio La Lor
62042297;Río Negro;General Roca;Barrio Las Angustias
62042297;Río Negro;General Roca;Barrio Pinar
62042297;Río Negro;General Roca;Barrio Pino Azul
62042297;Río Negro;General Roca;Barrio Presidente Perón
62042297;Río Negro;General Roca;Barrio Puente De Madera
62042297;Río Negro;General Roca;Barrio Tres Luces
62042310;Río Negro;General Roca;Barrio Porvenir
62042335;Río Negro;General Roca;Barrio Santa Lucia
62042340;Río Negro;General Roca;Barrio Santa Rita
62042350;Río Negro;General Roca;Barrio Unión
62042360;Río Negro;General Roca;Catriel
62042370;Río Negro;General Roca;Cervantes
62042380;Río Negro;General Roca;Chichinales
62042390;Río Negro;General Roca;Cinco Saltos
62042400;Río Negro;General Roca;Cipolletti
62042410;Río Negro;General Roca;Contralmirante Cordero
62042420;Río Negro;General Roca;Ferri
62042430;Río Negro;General Roca;General Enrique Godoy
62042440;Río Negro;General Roca;General Fernández Oro
62042450;Río Negro;General Roca;General Roca
62042460;Río Negro;General Roca;Ingeniero Luis A. Huergo
62042470;Río Negro;General Roca;Ingeniero Otto Krause
62042480;Río Negro;General Roca;Mainqué
62042490;Río Negro;General Roca;Paso Córdova
62042500;Río Negro;General Roca;Península Ruca Co
62042520;Río Negro;General Roca;Sargento Vidal
62042530;Río Negro;General Roca;Villa Alberdi
62042540;Río Negro;General Roca;Villa del Parque
62042550;Río Negro;General Roca;Villa Manzano
62042560;Río Negro;General Roca;Villa Regina
62042570;Río Negro;General Roca;Villa San Isidro
62049010;Río Negro;9 de Julio;Comicó
62049020;Río Negro;9 de julio;Cona Niyeu
62049030;Río Negro;9 de Julio;Ministro Ramos Mexía
62049040;Río Negro;9 de Julio;Prahuaniyeu
62049050;Río Negro;9 de Julio;Sierra Colorada
62049060;Río Negro;9 de julio;Treneta
62049070;Río Negro;9 de julio;Yaminué
62056010;Río Negro;Ñorquincó;Las Bayas
62056020;Río Negro;Ñorquincó;Mamuel Choique
62056030;Río Negro;Ñorquincó;Ñorquincó
62056040;Río Negro;Ñorquincó;Ojos de Agua
62056050;Río Negro;Ñorquincó;Río Chico (Est. Cerro Mesa)
62063005;Río Negro;Pichi Mahuida;Barrio Esperanza
62063010;Río Negro;Pichi Mahuida;Colonia Juliá y Echarren
62063013;Río Negro;Pichi Mahuida;Juventud Unida
62063017;Río Negro;Pichi Mahuida;Pichi Mahuida
62063020;Río Negro;Pichi Mahuida;Río Colorado
62063060;Río Negro;Pichi Mahuida;Salto Andersen
62070005;Río Negro;Pilcaniyeu;Cañadón Chileno
62070010;Río Negro;Pilcaniyeu;Comallo
62070020;Río Negro;Pilcaniyeu;Dina Huapi
62070030;Río Negro;Pilcaniyeu;Laguna Blanca
62070030;Río Negro;Pilcaniyeu;Paso Flores
62070040;Río Negro;Pilcaniyeu;Ñirihuau
62070060;Río Negro;Pilcaniyeu;Pilcaniyeu
62070070;Río Negro;Pilcaniyeu;Pilquiniyeu del Limay
62070080;Río Negro;Pilcaniyeu;Villa Llanquín
62077005;Río Negro;San Antonio;El Empalme
62077010;Río Negro;San Antonio;Las Grutas
62077020;Río Negro;San Antonio;Playas Doradas
62077030;Río Negro;San Antonio;Puerto San Antonio Este
62077040;Río Negro;San Antonio;Punta Colorada
62077045;Río Negro;San Antonio;Saco Viejo
62077050;Río Negro;San Antonio;San Antonio Oeste
62077060;Río Negro;San Antonio;Sierra Grande
62084010;Río Negro;Valcheta;Aguada Cecilio
62084020;Río Negro;Valcheta;Arroyo Los Berros
62084030;Río Negro;Valcheta;Arroyo Ventana
62084040;Río Negro;Valcheta;Nahuel Niyeu
62084050;Río Negro;Valcheta;Sierra Pailemán
62084060;Río Negro;Valcheta;Valcheta
62091010;Río Negro;25 de Mayo;Aguada de Guerra
62091020;Río Negro;25 de Mayo;Clemente Onelli
62091030;Río Negro;25 de Mayo;Colan Conhue
62091040;Río Negro;25 de Mayo;El Caín
62091050;Río Negro;25 de Mayo;Ingeniero Jacobacci
62091060;Río Negro;25 de Mayo;Los Menucos
62091070;Río Negro;25 de Mayo;Maquinchao
62091080;Río Negro;25 de Mayo;Mina Santa Teresita
62091090;Río Negro;25 de Mayo;Pilquiniyeu
66007010;Salta;Anta;Apolinario Saravia
66007020;Salta;Anta;Ceibalito
66007030;Salta;Anta;Centro 25 de Junio
66007040;Salta;Anta;Coronel Mollinedo
66007050;Salta;Anta;Coronel Olleros
66007060;Salta;Anta;El Quebrachal
66007070;Salta;Anta;Gaona
66007080;Salta;Anta;General Pizarro
66007090;Salta;Anta;Joaquín V. González
66007100;Salta;Anta;Las Lajitas
66007110;Salta;Anta;Luis Burela
66007120;Salta;Anta;Macapillo
66007130;Salta;Anta;Nuestra Señora de Talavera
66007140;Salta;Anta;Piquete Cabado
66007150;Salta;Anta;Río del Valle
66007160;Salta;Anta;Tolloche
66014010;Salta;Cachi;Cachi
66014020;Salta;Cachi;Payogasta
66021010;Salta;Cafayate;Cafayate
66021020;Salta;Cafayate;Tolombón
66028010;Salta;Capital;Atocha
66028010;Salta;Capital;El Tipal - La Almudena
66028030;Salta;Capital;La Ciénaga y Barrio San Rafael
66028040;Salta;Capital;Las Costas
66028050;Salta;Capital;Salta
66028060;Salta;Capital;Villa San Lorenzo
66035010;Salta;Cerrillos;Cerrillos
66035020;Salta;Cerrillos;La Merced
66035030;Salta;Cerrillos;Barrio El Congreso
66035030;Salta;Cerrillos;Barrio Las Tunas
66035030;Salta;Cerrillos;Barrio Los Olmos
66035030;Salta;Cerrillos;Barrio Los Pinares
66035030;Salta;Cerrillos;San Agustín
66035040;Salta;Cerrillos;Villa Los Álamos
66042003;Salta;Chicoana;Barrio Finca La Maroma
66042005;Salta;Chicoana;Barrio La Rotonda
66042007;Salta;Chicoana;Barrio Santa Teresita
66042010;Salta;Chicoana;Chicoana
66042020;Salta;Chicoana;El Carril
66049010;Salta;General Güemes;Campo Santo
66049020;Salta;General Güemes;Cobos
66049030;Salta;General Güemes;El Bordo
66049040;Salta;General Güemes;General Güemes
66056010;Salta;Grl. José de San Martín;Aguaray
66056020;Salta;Grl. José de San Martín;Campamento Vespucio
66056030;Salta;Grl. José de San Martín;Campichuelo
66056040;Salta;Grl. José de San Martín;Campo Durán
66056050;Salta;Grl. José de San Martín;Capiazuti
66056070;Salta;Grl. José de San Martín;Coronel Cornejo
